,3d%,3d%_allowed,TOP,date,first_downs,first_downs_allowed,margin,opp,pass_yards,pass_yards_allowed,penalty_yards,plays,points,points_allowed,result,rush_yards,rush_yards_allowed,sacked,sacks,takeaways,team,total_points,total_yards,total_yards_allowed,turnovers
307,0.5,0.2727272727272727,37.36666666666667,11/19/2017,27,15,17,LA RamsLA,280,209,65,73,24,7,Win,171,45,0,2,1,MinnesotaMin,31,451,254,0
308,0.3333333333333333,0.3333333333333333,32.18333333333333,11/19/2017,24,27,-3,New OrleansNO,300,375,67,67,0,3,Loss,156,160,2,2,1,WashingtonWas,3,456,535,0
309,0.3333333333333333,0.3333333333333333,30.4,11/19/2017,27,24,3,WashingtonWas,375,300,54,66,3,0,Win,160,156,2,2,0,New OrleansNO,3,535,456,1
310,0.42857142857142855,0.5,23.916666666666668,11/19/2017,18,28,-30,LA ChargersLAC,220,283,48,62,24,54,Loss,173,146,1,1,0,BuffaloBuf,78,393,429,6
311,0.5,0.42857142857142855,36.083333333333336,11/19/2017,28,18,30,BuffaloBuf,283,220,13,73,54,24,Win,146,173,1,1,6,LA ChargersLAC,78,429,393,0
312,0.4666666666666667,0.5714285714285714,24.816666666666666,11/19/2017,12,20,3,DenverDen,141,229,14,53,20,17,Win,49,112,2,3,2,CincinnatiCin,37,190,341,0
313,0.5714285714285714,0.4666666666666667,35.18333333333333,11/19/2017,20,12,-3,CincinnatiCin,229,141,50,79,17,20,Loss,112,49,3,2,0,DenverDen,37,341,190,2
314,0.5,0.4666666666666667,27.616666666666667,11/19/2017,25,21,25,OaklandOak,332,235,10,58,33,8,Win,89,109,1,1,2,New EnglandNE,41,421,344,0
315,0.4666666666666667,0.5,32.38333333333333,11/19/2017,21,25,-25,New EnglandNE,235,332,66,71,8,33,Loss,109,89,1,1,0,OaklandOak,41,344,421,2
316,0.35714285714285715,0.21428571428571427,29.483333333333334,11/19/2017,17,14,28,DallasDal,168,113,30,60,37,9,Win,215,112,0,4,4,PhiladelphiaPhi,46,383,225,0
317,0.21428571428571427,0.35714285714285715,30.516666666666666,11/19/2017,14,17,-28,PhiladelphiaPhi,113,168,10,63,9,37,Loss,112,215,4,0,0,DallasDal,46,225,383,4
318,0.6428571428571429,0.4166666666666667,30.35,11/20/2017,22,26,3,SeattleSea,190,224,69,58,34,31,Win,89,136,1,3,2,AtlantaAtl,65,279,360,1
319,0.4166666666666667,0.6428571428571429,29.65,11/20/2017,26,22,-3,AtlantaAtl,224,190,106,69,31,34,Loss,136,89,3,1,1,SeattleSea,65,360,279,2
320,0.46153846153846156,0.2727272727272727,34.95,11/23/2017,28,17,7,DetroitDet,272,236,74,73,30,23,Win,136,53,2,3,2,MinnesotaMin,53,408,289,0
321,0.2727272727272727,0.46153846153846156,25.05,11/23/2017,17,28,-7,MinnesotaMin,236,272,54,53,23,30,Loss,53,136,3,2,0,DetroitDet,53,289,408,2
322,0.6428571428571429,0.5454545454545454,36.083333333333336,11/23/2017,25,14,22,DallasDal,434,168,56,66,28,6,Win,81,79,0,2,2,LA ChargersLAC,34,515,247,0
323,0.5454545454545454,0.6428571428571429,23.916666666666668,11/23/2017,14,25,-22,LA ChargersLAC,168,434,60,49,6,28,Loss,79,81,2,0,0,DallasDal,34,247,515,2
324,0.14285714285714285,0.26666666666666666,25.383333333333333,11/23/2017,7,17,-10,WashingtonWas,86,201,79,55,10,20,Loss,84,122,4,6,1,NY GiantsNYG,30,170,323,1
325,0.26666666666666666,0.14285714285714285,34.61666666666667,11/23/2017,17,7,10,NY GiantsNYG,201,86,55,68,20,10,Win,122,84,6,4,1,WashingtonWas,30,323,170,1
326,0.36363636363636365,0.7857142857142857,29.9,11/26/2017,27,23,-14,AtlantaAtl,279,368,15,68,20,34,Loss,94,148,1,0,1,Tampa BayTB,54,373,516,0
327,0.7857142857142857,0.36363636363636365,30.1,11/26/2017,23,27,14,Tampa BayTB,368,279,42,64,34,20,Win,148,94,0,1,0,AtlantaAtl,54,516,373,1
328,0.35294117647058826,0.15384615384615385,33.3,11/26/2017,17,14,6,Kansas CityKC,164,181,50,68,16,10,Win,104,55,2,2,1,BuffaloBuf,26,268,236,0
329,0.15384615384615385,0.35294117647058826,26.7,11/26/2017,14,17,-6,BuffaloBuf,181,164,50,57,10,16,Loss,55,104,2,2,0,Kansas CityKC,26,236,268,1
330,0.21428571428571427,0.35714285714285715,31.833333333333332,11/26/2017,17,21,8,NY JetsNYJ,154,282,84,64,35,27,Win,145,109,3,3,1,CarolinaCar,62,299,391,0
331,0.35714285714285715,0.21428571428571427,28.166666666666668,11/26/2017,21,17,-8,CarolinaCar,282,154,68,65,27,35,Loss,109,145,3,3,0,NY JetsNYJ,62,391,299,1
332,0.23076923076923078,0.4375,22.866666666666667,11/26/2017,8,24,-28,PhiladelphiaPhi,134,244,56,49,3,31,Loss,6,176,2,1,3,ChicagoChi,34,140,420,2
333,0.4375,0.23076923076923078,37.13333333333333,11/26/2017,24,8,28,ChicagoChi,244,134,70,73,31,3,Win,176,6,1,2,2,PhiladelphiaPhi,34,420,140,3
334,0.4,0.4,29.466666666666665,11/26/2017,21,23,-14,CincinnatiCin,236,209,69,67,16,30,Loss,169,152,4,1,0,ClevelandCle,46,405,361,0
335,0.4,0.4,30.533333333333335,11/26/2017,23,21,14,ClevelandCle,209,236,35,59,30,16,Win,152,169,1,4,0,CincinnatiCin,46,361,405,0
336,0.375,0.42857142857142855,28.633333333333333,11/26/2017,19,15,4,IndianapolisInd,184,165,15,53,20,16,Win,92,89,0,8,1,TennesseeTen,36,276,254,2
337,0.42857142857142855,0.375,31.366666666666667,11/26/2017,15,19,-4,TennesseeTen,165,184,67,61,16,20,Loss,89,92,8,0,2,IndianapolisInd,36,254,276,1
338,0.18181818181818182,0.4166666666666667,27.316666666666666,11/26/2017,15,25,-18,New EnglandNE,154,221,52,60,17,35,Loss,67,196,7,1,2,MiamiMia,52,221,417,3
339,0.4166666666666667,0.18181818181818182,32.68333333333333,11/26/2017,25,15,18,MiamiMia,221,154,70,67,35,17,Win,196,67,1,7,3,New EnglandNE,52,417,221,2
340,0.38461538461538464,0.3125,29.516666666666666,11/26/2017,20,16,11,San FranciscoSF,228,196,35,64,24,13,Win,90,84,0,3,1,SeattleSea,37,318,280,1
341,0.3125,0.38461538461538464,30.483333333333334,11/26/2017,16,20,-11,SeattleSea,196,228,74,67,13,24,Loss,84,90,3,0,1,San FranciscoSF,37,280,318,1
342,0.08333333333333333,0.4117647058823529,25.35,11/26/2017,19,20,-3,ArizonaAri,128,236,45,58,24,27,Loss,91,108,3,1,2,JacksonvilleJax,51,219,344,3
343,0.4117647058823529,0.08333333333333333,34.65,11/26/2017,20,19,3,JacksonvilleJax,236,128,98,70,27,24,Win,108,91,1,3,3,ArizonaAri,51,344,219,2
344,0.35714285714285715,0.38461538461538464,24.1,11/26/2017,12,21,-7,OaklandOak,160,244,75,57,14,21,Loss,56,104,5,2,1,DenverDen,35,216,348,1
345,0.38461538461538464,0.35714285714285715,35.9,11/26/2017,21,12,7,DenverDen,244,160,68,63,21,14,Win,104,56,2,5,1,OaklandOak,35,348,216,1
346,0.23076923076923078,0.21428571428571427,24.566666666666666,11/26/2017,14,24,-6,LA RamsLA,223,327,112,52,20,26,Loss,123,88,3,4,1,New OrleansNO,46,346,415,0
347,0.21428571428571427,0.23076923076923078,35.43333333333333,11/26/2017,24,14,6,New OrleansNO,327,223,90,73,26,20,Win,88,123,4,3,0,LA RamsLA,46,415,346,1
348,0.46153846153846156,0.6153846153846154,26.4,11/26/2017,15,28,-3,PittsburghPit,227,341,27,54,28,31,Loss,80,121,4,1,3,Green BayGB,59,307,462,0
349,0.6153846153846154,0.46153846153846156,33.6,11/26/2017,28,15,3,Green BayGB,341,227,45,70,31,28,Win,121,80,1,4,0,PittsburghPit,59,462,307,3
350,0.42857142857142855,0.21428571428571427,30.266666666666666,11/27/2017,20,17,-7,BaltimoreBal,237,155,36,64,16,23,Loss,66,139,2,1,0,HoustonHou,39,303,294,3
351,0.21428571428571427,0.42857142857142855,29.733333333333334,11/27/2017,17,20,7,HoustonHou,155,237,89,65,23,16,Win,139,66,1,2,3,BaltimoreBal,39,294,303,0
352,0.42857142857142855,0.5,27.533333333333335,11/30/2017,15,21,-24,DallasDal,224,93,43,60,14,38,Loss,56,182,4,1,0,WashingtonWas,52,280,275,4
353,0.5,0.42857142857142855,32.46666666666667,11/30/2017,21,15,24,WashingtonWas,93,224,25,65,38,14,Win,182,56,1,4,4,DallasDal,52,275,280,0
354,0.5,0.1,34.03333333333333,12/03/2017,22,15,5,AtlantaAtl,207,173,51,63,14,9,Win,105,102,2,0,0,MinnesotaMin,23,312,275,0
355,0.1,0.5,25.966666666666665,12/03/2017,15,22,-5,MinnesotaMin,173,207,55,51,9,14,Loss,102,105,0,2,0,AtlantaAtl,23,275,312,0
356,0.3076923076923077,0.4166666666666667,30.15,12/03/2017,18,24,-24,BaltimoreBal,294,269,45,61,20,44,Loss,78,101,3,0,0,DetroitDet,64,372,370,3
357,0.4166666666666667,0.3076923076923077,29.85,12/03/2017,24,18,24,DetroitDet,269,294,25,63,44,20,Win,101,78,0,3,3,BaltimoreBal,64,370,372,0
358,0.4166666666666667,0.38461538461538464,34.016666666666666,12/03/2017,23,16,20,BuffaloBuf,244,85,66,68,23,3,Win,191,183,3,4,1,New EnglandNE,26,435,268,1
359,0.38461538461538464,0.4166666666666667,25.983333333333334,12/03/2017,16,23,-20,New EnglandNE,85,244,34,64,3,23,Loss,183,191,4,3,1,BuffaloBuf,26,268,435,1
360,0.5555555555555556,0.5,38.78333333333333,12/03/2017,23,8,1,ChicagoChi,278,85,53,73,15,14,Win,110,62,2,2,0,San FranciscoSF,29,388,147,1
361,0.5,0.5555555555555556,21.216666666666665,12/03/2017,8,23,-1,San FranciscoSF,85,278,29,36,14,15,Loss,62,110,2,2,1,ChicagoChi,29,147,388,0
362,0.07692307692307693,0.26666666666666666,25.633333333333333,12/03/2017,14,15,-26,MiamiMia,167,222,57,67,9,35,Loss,103,145,3,2,3,DenverDen,44,270,367,3
363,0.26666666666666666,0.07692307692307693,34.36666666666667,12/03/2017,15,14,26,DenverDen,222,167,85,64,35,9,Win,145,103,2,3,3,MiamiMia,44,367,270,3
364,0.5625,0.4166666666666667,37.28333333333333,12/03/2017,25,16,-6,Green BayGB,230,77,74,74,0,6,Loss,165,199,7,2,1,Tampa BayTB,6,395,276,1
365,0.4166666666666667,0.5625,26.733333333333334,12/03/2017,16,25,6,Tampa BayTB,77,230,47,53,6,0,Win,199,165,2,7,1,Green BayGB,6,276,395,1
366,0.5,0.45454545454545453,33.81666666666667,12/03/2017,24,19,-11,TennesseeTen,331,146,85,75,13,24,Loss,53,198,4,2,1,HoustonHou,37,384,344,1
367,0.45454545454545453,0.5,26.183333333333334,12/03/2017,19,24,11,HoustonHou,146,331,63,50,24,13,Win,198,53,2,4,1,TennesseeTen,37,344,384,1
368,0.3333333333333333,0.6,26.216666666666665,12/03/2017,17,22,-20,JacksonvilleJax,149,330,31,66,10,30,Loss,141,96,4,1,0,IndianapolisInd,40,290,426,2
369,0.6,0.3333333333333333,33.78333333333333,12/03/2017,22,17,20,IndianapolisInd,330,149,55,64,30,10,Win,96,141,1,4,2,JacksonvilleJax,40,426,290,0
370,0.375,0.65,17.183333333333334,12/03/2017,17,30,-7,NY JetsNYJ,362,331,30,46,31,38,Loss,112,157,2,0,0,Kansas CityKC,69,474,488,0
371,0.65,0.375,42.81666666666667,12/03/2017,30,17,7,Kansas CityKC,331,362,40,85,38,31,Win,157,112,0,2,0,NY JetsNYJ,69,488,474,0
372,0.45454545454545453,0.5333333333333333,25.05,12/03/2017,17,23,-9,LA ChargersLAC,202,335,24,57,10,19,Loss,89,94,3,1,0,ClevelandCle,29,291,429,2
373,0.5333333333333333,0.45454545454545453,34.95,12/03/2017,23,17,9,ClevelandCle,335,202,62,69,19,10,Win,94,89,1,3,2,LA ChargersLAC,29,429,291,0
374,0.2727272727272727,0.4666666666666667,28.966666666666665,12/03/2017,18,19,16,ArizonaAri,213,187,36,56,32,16,Win,90,118,1,7,2,LA RamsLA,48,303,305,1
375,0.4666666666666667,0.2727272727272727,31.033333333333335,12/03/2017,19,18,-16,LA RamsLA,187,213,25,62,16,32,Loss,118,90,7,1,1,ArizonaAri,48,305,303,2
376,0.3,0.4,26.65,12/03/2017,16,19,-10,New OrleansNO,167,252,54,53,21,31,Loss,112,148,2,2,1,CarolinaCar,52,279,400,1
377,0.4,0.3,33.35,12/03/2017,19,16,10,CarolinaCar,252,167,68,64,31,21,Win,148,112,2,2,1,New OrleansNO,52,400,279,1
378,0.35714285714285715,0.4,28.683333333333334,12/03/2017,15,18,-7,OaklandOak,200,282,5,61,17,24,Loss,65,119,3,1,1,NY GiantsNYG,41,265,401,2
379,0.4,0.35714285714285715,31.316666666666666,12/03/2017,18,15,7,NY GiantsNYG,282,200,42,66,24,17,Win,119,65,1,3,2,OaklandOak,41,401,265,1
380,0.5,0.5,31.9,12/03/2017,25,20,-14,SeattleSea,327,209,64,74,10,24,Loss,98,101,3,2,0,PhiladelphiaPhi,34,425,310,2
381,0.5,0.5,28.1,12/03/2017,20,25,14,PhiladelphiaPhi,209,327,46,58,24,10,Win,101,98,2,3,2,SeattleSea,34,310,425,0
382,0.3333333333333333,0.5,29.816666666666666,12/04/2017,24,19,3,CincinnatiCin,282,223,66,63,23,20,Win,92,130,1,2,0,PittsburghPit,43,374,353,1
383,0.5,0.3333333333333333,30.183333333333334,12/04/2017,19,24,-3,PittsburghPit,223,282,173,60,20,23,Loss,130,92,2,1,1,CincinnatiCin,43,353,374,0
384,0.3,0.5833333333333334,25.316666666666666,12/07/2017,18,26,-3,AtlantaAtl,256,211,82,52,17,20,Loss,50,132,2,1,3,New OrleansNO,37,306,343,1
385,0.5833333333333334,0.3,34.68333333333333,12/07/2017,26,18,3,New OrleansNO,211,256,35,65,20,17,Win,132,50,1,2,1,AtlantaAtl,37,343,306,3
386,0.25,0.5555555555555556,36.03333333333333,12/10/2017,16,14,-6,BuffaloBuf,64,92,20,69,0,6,Loss,163,227,1,0,2,IndianapolisInd,6,227,319,0
387,0.5555555555555556,0.25,32.416666666666664,12/10/2017,14,16,6,IndianapolisInd,92,64,10,67,6,0,Win,227,163,0,1,0,BuffaloBuf,6,319,227,2
388,0.4666666666666667,0.3333333333333333,28.7,12/10/2017,21,15,-7,CarolinaCar,256,129,30,71,24,31,Loss,100,216,6,2,1,MinnesotaMin,55,356,345,3
389,0.3333333333333333,0.4666666666666667,31.3,12/10/2017,15,21,7,MinnesotaMin,129,256,48,63,31,24,Win,216,100,2,6,3,CarolinaCar,55,345,356,1
390,0.36363636363636365,0.25,38.15,12/10/2017,29,14,26,CincinnatiCin,250,164,74,72,33,7,Win,232,70,2,3,2,ChicagoChi,40,482,234,0
391,0.25,0.36363636363636365,21.85,12/10/2017,14,29,-26,ChicagoChi,164,250,56,53,7,33,Loss,70,232,3,2,0,CincinnatiCin,40,234,482,2
392,0.5,0.5384615384615384,36.28333333333333,12/10/2017,24,17,6,ClevelandCle,256,209,20,74,6,0,Win,85,136,1,2,2,Green BayGB,6,341,345,0
393,0.5384615384615384,0.5,28.633333333333333,12/10/2017,17,24,-6,Green BayGB,209,256,45,57,0,6,Loss,136,85,2,1,0,ClevelandCle,6,345,341,2
394,0.5,0.375,27.116666666666667,12/10/2017,19,21,20,NY GiantsNYG,332,228,51,61,30,10,Win,122,102,0,0,2,DallasDal,40,454,330,0
395,0.375,0.5,32.88333333333333,12/10/2017,21,19,-20,DallasDal,228,332,69,75,10,30,Loss,102,122,0,0,0,NY GiantsNYG,40,330,454,2
396,0.45454545454545453,0.5,29.783333333333335,12/10/2017,21,28,3,Tampa BayTB,381,267,105,62,24,21,Win,53,133,0,3,5,DetroitDet,45,434,400,3
397,0.5,0.45454545454545453,30.216666666666665,12/10/2017,28,21,-3,DetroitDet,267,381,65,69,21,24,Loss,133,53,3,0,3,Tampa BayTB,45,400,434,5
398,0.18181818181818182,0.23076923076923078,34.81666666666667,12/10/2017,20,18,10,HoustonHou,314,221,87,66,26,16,Win,102,90,2,3,1,San FranciscoSF,42,416,311,1
399,0.23076923076923078,0.18181818181818182,25.183333333333334,12/10/2017,18,20,-10,San FranciscoSF,221,314,81,64,16,26,Loss,90,102,3,2,1,HoustonHou,42,311,416,1
400,0.38461538461538464,0.38461538461538464,23.333333333333332,12/10/2017,15,23,-11,Kansas CityKC,198,243,39,55,15,26,Loss,70,165,3,4,1,OaklandOak,41,268,408,3
401,0.38461538461538464,0.38461538461538464,36.666666666666664,12/10/2017,23,15,11,OaklandOak,243,198,69,71,26,15,Win,165,70,4,3,3,Kansas CityKC,41,408,268,1
402,0.3333333333333333,0.21428571428571427,26.183333333333334,12/10/2017,14,16,-5,ArizonaAri,139,125,48,56,7,12,Loss,65,136,3,8,0,TennesseeTen,19,204,261,2
403,0.21428571428571427,0.3333333333333333,33.81666666666667,12/10/2017,16,14,5,TennesseeTen,125,139,30,63,12,7,Win,136,65,8,3,2,ArizonaAri,19,261,204,0
404,0.23076923076923078,0.4117647058823529,22.416666666666668,12/10/2017,6,17,-23,DenverDen,41,189,20,48,0,23,Loss,59,84,4,2,0,NY JetsNYJ,23,100,273,2
405,0.4117647058823529,0.23076923076923078,37.583333333333336,12/10/2017,17,6,23,NY JetsNYJ,189,41,21,68,23,0,Win,84,59,2,4,2,DenverDen,23,273,100,0
406,0.16666666666666666,0.4,24.666666666666668,12/10/2017,9,24,-17,LA ChargersLAC,136,314,47,50,13,30,Loss,65,174,2,2,1,WashingtonWas,43,201,488,1
407,0.4,0.16666666666666666,35.333333333333336,12/10/2017,24,9,17,WashingtonWas,314,136,40,71,30,13,Win,174,65,2,2,1,LA ChargersLAC,43,488,201,1
408,0.2222222222222222,0.3333333333333333,26.983333333333334,12/10/2017,17,20,-6,JacksonvilleJax,260,268,73,57,24,30,Loss,141,156,2,0,1,SeattleSea,54,401,424,3
409,0.3333333333333333,0.2222222222222222,33.016666666666666,12/10/2017,20,17,6,SeattleSea,268,260,48,66,30,24,Win,156,141,0,2,3,JacksonvilleJax,54,424,401,1
410,0.4,0.2857142857142857,39.2,12/10/2017,29,17,8,LA RamsLA,316,198,67,85,43,35,Win,139,109,2,2,2,PhiladelphiaPhi,78,455,307,1
411,0.2857142857142857,0.4,20.8,12/10/2017,17,29,-8,PhiladelphiaPhi,198,316,102,45,35,43,Loss,109,139,2,2,1,LA RamsLA,78,307,455,2
412,0.4,0.6666666666666666,26.166666666666668,12/10/2017,26,31,-1,PittsburghPit,261,486,35,62,38,39,Loss,152,59,1,3,0,BaltimoreBal,77,413,545,1
413,0.6666666666666666,0.4,33.833333333333336,12/10/2017,31,26,1,BaltimoreBal,486,261,101,85,39,38,Win,59,152,3,1,1,PittsburghPit,77,545,413,0
414,0.0,0.2857142857142857,23.85,12/11/2017,14,21,-7,MiamiMia,223,242,78,55,20,27,Loss,25,120,2,2,0,New EnglandNE,47,248,362,2
415,0.2857142857142857,0.0,36.15,12/11/2017,21,14,7,New EnglandNE,242,223,102,70,27,20,Win,120,25,2,2,2,MiamiMia,47,362,248,0
416,0.4666666666666667,0.46153846153846156,36.85,12/14/2017,23,15,12,IndianapolisInd,251,158,80,74,25,13,Win,211,70,2,1,0,DenverDen,38,462,228,1
417,0.46153846153846156,0.4666666666666667,23.15,12/14/2017,15,23,-12,DenverDen,158,251,39,53,13,25,Loss,70,211,1,2,1,IndianapolisInd,38,228,462,0
418,0.4166666666666667,0.46153846153846156,30.916666666666668,12/16/2017,22,18,-10,DetroitDet,306,202,97,63,10,20,Loss,43,91,2,4,1,ChicagoChi,30,349,293,3
419,0.46153846153846156,0.4166666666666667,29.083333333333332,12/16/2017,18,22,10,ChicagoChi,202,306,58,57,20,10,Win,91,43,4,2,3,DetroitDet,30,293,349,1
420,0.36363636363636365,0.42857142857142855,26.65,12/16/2017,20,20,-17,Kansas CityKC,209,223,61,60,13,30,Loss,98,174,2,1,0,LA ChargersLAC,43,307,397,4
421,0.42857142857142855,0.36363636363636365,33.35,12/16/2017,20,20,17,LA ChargersLAC,223,209,71,63,30,13,Win,174,98,1,2,4,Kansas CityKC,43,397,307,0
422,0.21052631578947367,0.1111111111111111,36.266666666666666,12/17/2017,19,14,-5,WashingtonWas,145,187,71,80,15,20,Loss,141,31,5,1,1,ArizonaAri,35,286,218,2
423,0.1111111111111111,0.21052631578947367,23.733333333333334,12/17/2017,14,19,5,ArizonaAri,187,145,82,47,20,15,Win,31,141,1,5,2,WashingtonWas,35,218,286,1
424,0.4375,0.35714285714285715,36.8,12/17/2017,23,15,17,ClevelandCle,279,136,57,74,27,10,Win,97,130,1,2,4,BaltimoreBal,37,376,266,0
425,0.35714285714285715,0.4375,23.2,12/17/2017,15,23,-17,BaltimoreBal,136,279,35,58,10,27,Loss,130,97,2,1,0,ClevelandCle,37,266,376,4
426,0.3125,0.4666666666666667,32.416666666666664,12/17/2017,21,21,-8,BuffaloBuf,249,212,60,73,16,24,Loss,100,116,3,2,0,MiamiMia,40,349,328,3
427,0.4666666666666667,0.3125,27.583333333333332,12/17/2017,21,21,8,MiamiMia,212,249,28,61,24,16,Win,116,100,2,3,3,BuffaloBuf,40,328,349,0
428,0.36363636363636365,0.5,26.05,12/17/2017,24,29,-7,CarolinaCar,264,236,28,67,24,31,Loss,120,151,3,1,0,Green BayGB,55,384,387,4
429,0.5,0.36363636363636365,33.95,12/17/2017,29,24,7,Green BayGB,236,264,40,70,31,24,Win,151,120,1,3,4,CarolinaCar,55,387,384,0
430,0.07692307692307693,0.3333333333333333,24.133333333333333,12/17/2017,8,18,-27,MinnesotaMin,115,222,44,51,7,34,Loss,46,124,3,2,1,CincinnatiCin,41,161,346,2
431,0.3333333333333333,0.07692307692307693,35.86666666666667,12/17/2017,18,8,27,CincinnatiCin,222,115,93,61,34,7,Win,124,46,2,3,2,MinnesotaMin,41,346,161,1
432,0.25,0.3,26.7,12/17/2017,9,25,-38,JacksonvilleJax,99,326,127,56,7,45,Loss,87,138,4,1,0,HoustonHou,52,186,464,1
433,0.3,0.25,33.3,12/17/2017,25,9,38,HoustonHou,326,99,54,68,45,7,Win,138,87,1,4,1,JacksonvilleJax,52,464,186,0
434,0.3333333333333333,0.3,30.833333333333332,12/17/2017,19,23,-12,New OrleansNO,170,281,50,68,19,31,Loss,124,131,1,0,3,NY JetsNYJ,50,294,412,2
435,0.3,0.3333333333333333,29.166666666666668,12/17/2017,23,19,12,NY JetsNYJ,281,170,92,64,31,19,Win,131,124,0,1,2,New OrleansNO,50,412,294,3
436,0.46153846153846156,0.5555555555555556,30.883333333333333,12/17/2017,22,27,5,NY GiantsNYG,233,429,44,66,34,29,Win,108,75,1,1,1,PhiladelphiaPhi,63,341,504,0
437,0.5555555555555556,0.46153846153846156,29.116666666666667,12/17/2017,27,22,-5,PhiladelphiaPhi,429,233,67,81,29,34,Loss,75,108,1,1,0,NY GiantsNYG,63,504,341,1
438,0.375,0.2857142857142857,36.766666666666666,12/17/2017,19,11,35,SeattleSea,108,71,25,68,42,7,Win,244,78,2,7,2,LA RamsLA,49,352,149,1
439,0.2857142857142857,0.375,23.233333333333334,12/17/2017,11,19,-35,LA RamsLA,71,108,60,54,7,42,Loss,78,244,7,2,1,SeattleSea,49,149,352,2
440,0.3333333333333333,0.625,24.883333333333333,12/17/2017,21,21,3,PittsburghPit,283,270,4,56,27,24,Win,77,143,2,2,1,New EnglandNE,51,360,413,1
441,0.625,0.3333333333333333,35.11666666666667,12/17/2017,21,21,-3,New EnglandNE,270,283,63,63,24,27,Loss,143,77,2,2,1,PittsburghPit,51,413,360,1
442,0.5,0.5,27.416666666666668,12/17/2017,23,23,-2,San FranciscoSF,238,363,22,62,23,25,Loss,90,51,1,3,0,TennesseeTen,48,328,414,1
443,0.5,0.5,32.583333333333336,12/17/2017,23,23,2,TennesseeTen,363,238,70,68,25,23,Win,51,90,3,1,1,San FranciscoSF,48,414,328,0
444,0.2,0.5333333333333333,32.333333333333336,12/17/2017,21,19,3,OaklandOak,204,171,100,60,20,17,Win,126,122,2,0,1,DallasDal,37,330,293,2
445,0.5333333333333333,0.2,27.666666666666668,12/17/2017,19,21,-3,DallasDal,171,204,105,61,17,20,Loss,122,126,0,2,2,OaklandOak,37,293,330,1
446,0.6,0.5,33.25,12/18/2017,24,22,3,Tampa BayTB,209,289,60,67,24,21,Win,201,84,1,2,1,AtlantaAtl,45,410,373,0
447,0.5,0.6,26.75,12/18/2017,22,24,-3,AtlantaAtl,289,209,53,55,21,24,Loss,84,201,2,1,0,Tampa BayTB,45,373,410,1
448,0.38461538461538464,0.42857142857142855,24.2,12/23/2017,17,23,-7,BaltimoreBal,203,220,19,59,16,23,Loss,93,103,2,1,0,IndianapolisInd,39,296,323,0
449,0.42857142857142855,0.38461538461538464,35.8,12/23/2017,23,17,7,IndianapolisInd,220,203,25,71,23,16,Win,103,93,1,2,0,BaltimoreBal,39,323,296,0
450,0.26666666666666666,0.26666666666666666,31.616666666666667,12/23/2017,15,12,16,Green BayGB,124,126,10,61,16,0,Win,112,113,3,1,2,MinnesotaMin,16,236,239,0
451,0.26666666666666666,0.26666666666666666,28.383333333333333,12/23/2017,12,15,-16,MinnesotaMin,126,124,79,65,0,16,Loss,113,112,1,3,0,Green BayGB,16,239,236,2
452,0.15384615384615385,0.23076923076923078,26.2,12/24/2017,15,15,-10,New OrleansNO,264,229,91,61,13,23,Loss,67,86,5,1,1,AtlantaAtl,36,331,315,2
453,0.23076923076923078,0.15384615384615385,33.8,12/24/2017,15,15,10,AtlantaAtl,229,264,30,60,23,13,Win,86,67,1,5,2,New OrleansNO,36,315,331,1
454,0.47058823529411764,0.45454545454545453,28.266666666666666,12/24/2017,17,28,-21,New EnglandNE,242,218,83,68,16,37,Loss,84,193,6,2,1,BuffaloBuf,53,326,411,0
455,0.45454545454545453,0.47058823529411764,31.733333333333334,12/24/2017,28,17,21,BuffaloBuf,218,242,10,68,37,16,Win,193,84,2,6,0,New EnglandNE,53,411,326,1
456,0.5454545454545454,0.3076923076923077,29.5,12/24/2017,20,20,-3,CarolinaCar,326,140,72,57,19,22,Loss,66,115,6,2,1,Tampa BayTB,41,392,255,3
457,0.3076923076923077,0.5454545454545454,30.5,12/24/2017,20,20,3,Tampa BayTB,140,326,50,59,22,19,Win,115,66,2,6,3,CarolinaCar,41,255,392,1
458,0.3076923076923077,0.4375,26.766666666666666,12/24/2017,12,16,-17,ChicagoChi,178,161,60,57,3,20,Loss,76,97,1,5,0,ClevelandCle,23,254,258,3
459,0.4375,0.3076923076923077,33.233333333333334,12/24/2017,16,12,17,ClevelandCle,161,178,25,59,20,3,Win,97,76,5,1,3,ChicagoChi,23,258,254,0
460,0.4,0.5,27.516666666666666,12/24/2017,15,28,-9,CincinnatiCin,189,222,74,59,17,26,Loss,87,142,2,3,1,DetroitDet,43,276,364,1
461,0.5,0.4,32.483333333333334,12/24/2017,28,15,9,DetroitDet,222,189,60,78,26,17,Win,142,87,3,2,1,CincinnatiCin,43,364,276,1
462,0.29411764705882354,0.38461538461538464,30.45,12/24/2017,18,19,-16,WashingtonWas,171,299,30,71,11,27,Loss,159,87,4,0,2,DenverDen,38,330,386,3
463,0.38461538461538464,0.29411764705882354,29.55,12/24/2017,19,18,16,DenverDen,299,171,35,66,27,11,Win,87,159,0,4,3,WashingtonWas,38,386,330,2
464,0.0,0.5,22.116666666666667,12/24/2017,15,23,-16,Kansas CityKC,286,301,75,54,13,29,Loss,59,103,0,1,0,MiamiMia,42,345,404,2
465,0.5,0.0,37.88333333333333,12/24/2017,23,15,16,MiamiMia,301,286,40,74,29,13,Win,103,59,1,0,2,Kansas CityKC,42,404,345,0
